1 2593		 0 0 1 0 0 0 0 0 0 0 
1 6050		 0 0 0 0 0 0 1 0 0 0 
1 4466		 0 0 0 0 0 0 0 0 1 1 
1 1163		 0 1 1 0 0 0 0 0 0 0 
1 7316		 0 0 0 1 0 0 0 0 0 0 
1 4763		 0 0 0 0 0 1 0 0 0 0 
1 6560		 0 0 0 0 0 0 0 0 1 1 
1 5287		 0 0 0 0 0 0 0 0 1 0 
1 1244		 0 0 0 0 0 0 0 0 1 0 
1 -9999		 
2 453		 1 0 0 0 0 0 0 0 0 0 
2 6262		 0 0 0 0 0 0 1 1 1 1 
2 1448		 1 0 0 0 0 0 0 0 0 0 
2 674		 0 0 0 0 0 0 0 0 1 0 
2 9063		 0 1 0 0 0 0 0 0 0 0 
2 7740		 0 0 0 0 0 0 0 0 1 1 
2 -9999		 
2 -9999		 
2 7205		 1 1 0 0 0 0 0 0 0 0 
2 -9999		 
3 3591		 0 0 0 0 1 0 0 0 0 0 
3 -9999		 
3 9047		 0 0 0 0 0 0 0 0 0 1 
3 6812		 0 1 0 0 0 0 0 0 0 0 
3 3686		 0 0 0 1 0 0 0 0 0 0 
3 7725		 0 0 0 0 0 0 1 0 0 0 
3 8710		 0 0 0 0 0 0 1 0 0 0 
3 9295		 0 0 0 0 0 0 0 1 0 0 
3 2922		 0 0 0 0 0 0 0 1 1 0 
3 -9999		 
4 8592		 1 0 0 0 0 0 0 0 0 0 
4 5476		 0 0 0 1 0 0 0 0 0 0 
4 3462		 0 0 0 0 1 1 0 0 0 0 
4 5283		 0 0 0 0 0 0 0 0 1 0 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
5 -9999		 
5 2075		 1 1 0 0 0 0 0 0 0 0 
5 2603		 0 0 1 0 0 0 0 0 0 0 
5 61		 0 0 0 0 0 0 1 0 0 0 
5 -9999		 
5 7729		 0 0 0 0 1 1 0 0 0 0 
5 -9999		 
5 -9999		 
5 7116		 0 0 0 0 1 0 0 0 0 0 
5 -9999		 
6 2461		 0 0 0 0 0 1 1 1 1 0 
6 3239		 1 1 0 0 0 0 0 0 0 0 
6 8038		 0 0 0 0 1 1 0 0 0 0 
6 4804		 0 0 0 0 0 0 1 1 0 0 
6 10000		 0 0 0 0 0 0 0 0 0 1 
6 -9999		 
6 -9999		 
6 -9999		 
6 -9999		 
6 -9999		 
7 6079		 0 0 0 0 0 1 1 0 0 0 
7 3344		 0 0 1 1 1 0 0 0 0 0 
7 -9999		 
7 1721		 0 0 0 1 1 0 0 0 0 0 
7 3015		 0 0 0 0 1 1 1 0 0 0 
7 8662		 0 0 0 0 0 1 1 1 0 0 
7 -9999		 
7 -9999		 
7 -9999		 
7 -9999		 
8 5408		 0 0 0 0 1 0 0 0 0 0 
8 5890		 0 0 0 0 1 0 0 0 0 0 
8 6942		 1 0 0 0 0 0 0 0 0 0 
8 8565		 0 0 0 0 0 0 0 0 0 1 
8 1183		 0 0 0 0 0 1 1 0 0 0 
8 -9999		 
8 -9999		 
8 -9999		 
8 9412		 1 0 0 0 0 0 0 0 0 0 
8 9286		 1 0 0 0 0 0 0 0 0 0 
9 2214		 0 0 0 0 0 1 0 0 0 0 
9 7961		 0 0 0 0 1 1 0 0 0 0 
9 1969		 0 0 0 0 1 0 0 0 0 0 
9 7161		 0 0 0 0 1 0 0 0 0 0 
9 6788		 0 0 0 0 0 0 0 1 0 0 
9 30		 1 1 0 0 0 0 0 0 0 0 
9 7455		 0 0 0 0 0 0 0 0 0 1 
9 -9999		 
9 -9999		 
9 -9999		 
10 3646		 0 0 0 0 0 0 0 0 1 0 
10 8794		 0 0 0 0 0 0 0 1 0 0 
10 7366		 0 0 0 0 0 0 1 1 1 1 
10 7271		 0 1 1 0 0 0 0 0 0 0 
10 2055		 1 0 0 0 0 0 0 0 0 0 
10 5810		 0 0 0 0 0 0 1 0 0 0 
10 5195		 0 0 0 0 0 0 1 0 0 0 
10 4375		 0 0 1 0 0 0 0 0 0 0 
10 3448		 0 0 0 1 0 0 0 0 0 0 
10 2575		 0 0 0 0 1 0 0 0 0 0 
11 6231		 0 0 1 0 0 0 0 0 0 0 
11 -9999		 
11 -9999		 
11 -9999		 
11 -9999		 
11 4093		 0 0 0 1 1 1 0 0 0 0 
11 4631		 0 0 0 0 0 0 1 0 0 0 
11 1373		 0 0 0 0 0 0 0 0 1 0 
11 -9999		 
11 -9999		 
12 5775		 0 1 0 0 0 0 0 0 0 0 
12 8939		 0 0 0 0 1 1 0 0 0 0 
12 -9999		 
12 -9999		 
12 2782		 1 1 0 0 0 0 0 0 0 0 
12 2696		 0 1 0 0 0 0 0 0 0 0 
12 7678		 0 0 0 0 0 1 0 0 0 0 
12 5729		 0 0 0 0 0 1 0 0 0 0 
12 4361		 0 0 0 0 0 0 0 1 1 0 
12 -9999		 
13 8774		 0 0 0 0 0 0 1 1 0 0 
13 7048		 0 0 0 0 1 0 0 0 0 0 
13 5456		 0 0 0 0 0 0 0 0 1 0 
13 8403		 0 1 0 0 0 0 0 0 0 0 
13 5530		 0 0 1 1 0 0 0 0 0 0 
13 6295		 0 0 0 1 0 0 0 0 0 0 
13 949		 0 0 0 0 0 1 1 1 1 1 
13 3333		 0 0 0 0 1 0 0 0 0 0 
13 8967		 0 0 0 0 0 0 0 0 1 0 
13 -9999		 
14 5234		 0 0 0 0 1 0 0 0 0 0 
14 2675		 0 0 0 0 1 0 0 0 0 0 
14 9070		 0 0 0 0 0 0 0 1 0 0 
14 9489		 0 0 0 0 0 0 0 0 0 1 
14 -9999		 
14 -9999		 
14 -9999		 
14 -9999		 
14 -9999		 
14 -9999		 
15 4418		 1 1 0 0 0 0 0 0 0 0 
15 1207		 0 0 0 0 1 1 1 0 0 0 
15 6736		 0 1 0 0 0 0 0 0 0 0 
15 5483		 0 0 1 1 0 0 0 0 0 0 
15 2596		 0 0 0 0 0 0 1 0 0 0 
15 6877		 0 0 0 0 0 0 0 0 1 0 
15 6761		 0 0 0 0 0 0 0 0 1 0 
15 5280		 0 0 0 0 0 0 0 0 0 1 
15 -9999		 
15 -9999		 
16 3498		 1 0 0 0 0 0 0 0 0 0 
16 7370		 0 0 0 1 1 0 0 0 0 0 
16 9964		 0 0 0 0 0 0 0 1 0 0 
16 7043		 0 0 0 0 0 0 0 0 1 1 
16 491		 0 0 0 0 0 0 0 0 0 1 
16 -9999		 
16 -9999		 
16 -9999		 
16 -9999		 
16 -9999		 
