1 9524		 0 0 0 0 0 0 1 0 0 0 
1 4526		 0 0 0 0 0 0 0 0 0 1 
1 5568		 0 0 0 1 0 0 0 0 0 0 
1 3135		 0 0 0 0 0 0 0 0 0 1 
1 -9999		 
2 4352		 0 0 1 0 0 0 0 0 0 0 
2 5406		 1 0 0 0 0 0 0 0 0 0 
2 9139		 1 0 0 0 0 0 0 0 0 0 
2 5632		 0 0 0 0 0 0 0 0 1 0 
2 -9999		 
3 2737		 0 0 1 0 0 0 0 0 0 0 
3 5871		 0 0 0 0 1 0 0 0 0 0 
3 7208		 1 0 0 0 0 0 0 0 0 0 
3 9898		 0 0 0 0 0 0 1 0 0 0 
3 2664		 1 0 0 0 0 0 0 0 0 0 
3 5875		0 0 0 0 0 0 0 0 1 0 
3 8261		0 0 0 0 0 0 0 1 0 0 
4 4902		 1 0 0 0 0 0 0 0 0 0 
4 8739		 0 0 0 0 0 0 1 0 0 0 
4 -9999		 
4 5534		 0 0 0 0 0 0 1 0 0 0 
4 -9999		 
5 2638		 0 0 1 0 0 0 0 0 0 0 
5 1752		 0 1 0 0 0 0 0 0 0 0 
5 129		 0 0 0 0 1 0 0 0 0 0 
5 3047		 0 0 0 0 1 0 0 0 0 0 
5 790		 1 0 0 0 0 0 0 0 0 0 
6 3716		 0 0 0 0 1 1 0 0 0 0 
6 2443		 0 0 0 0 0 1 0 0 0 0 
6 5812		 0 0 0 0 0 0 0 1 0 0 
6 -9999		 
6 -9999		 
7 5838		 0 0 1 0 0 0 0 0 0 0 
7 9406		 0 0 1 0 0 0 0 0 0 0 
7 7894		 0 0 0 1 0 0 0 0 0 0 
7 3601		 0 0 0 0 1 0 0 0 0 0 
7 1064		 0 0 0 1 0 0 0 0 0 0 
8 4124		 0 0 0 0 0 1 0 0 0 0 
8 2533		 0 1 0 0 0 0 0 0 0 0 
8 4218		 0 0 0 0 0 0 1 0 0 0 
8 3735		 0 0 0 1 0 0 0 0 0 0 
8 9799		 0 0 0 1 0 0 0 0 0 0 
8 2076		0 0 0 0 0 0 0 0 0 1 
8 6455		0 0 0 0 0 0 0 0 1 0 
8 8621		1 0 0 0 0 0 0 0 0 0 
9 5050		 0 0 0 0 0 0 0 0 1 0 
9 5848		 1 0 0 0 0 0 0 0 0 0 
9 9353		 0 0 1 0 0 0 0 0 0 0 
9 8185		 0 0 0 1 0 0 0 0 0 0 
9 1546		 1 0 0 0 0 0 0 0 0 0 
9 6727		0 0 0 0 0 0 0 0 0 1 
9 8845		0 0 0 0 0 0 0 0 0 1 
10 57		 0 0 0 0 0 0 1 0 0 0 
10 2637		 0 0 0 0 0 0 1 0 0 0 
10 8803		 0 0 0 1 0 0 0 0 0 0 
10 7696		 0 0 0 0 0 0 0 0 0 1 
10 6962		 1 0 0 0 0 0 0 0 0 0 
11 7716		 0 0 0 0 0 0 0 0 1 0 
11 1177		 0 0 0 0 1 0 0 0 0 0 
11 3394		 0 0 0 0 0 0 0 1 0 0 
11 4583		 1 0 0 0 0 0 0 0 0 0 
11 -9999		 
12 2882		 0 1 0 0 0 0 0 0 0 0 
12 132		 0 1 0 0 0 0 0 0 0 0 
12 7928		 0 0 0 0 0 0 0 0 1 0 
12 8436		 0 0 0 1 0 0 0 0 0 0 
12 2356		 1 0 0 0 0 0 0 0 0 0 
12 9392		0 0 0 0 0 0 0 0 0 1 
12 9825		0 0 0 0 0 0 0 1 0 0 
12 623		0 0 0 0 0 0 0 1 0 0 
12 5990		0 0 0 0 0 0 1 0 0 0 
12 260		0 0 0 0 0 0 1 0 0 0 
12 3279		0 0 0 0 0 0 1 0 0 0 
12 9559		0 1 0 0 0 0 0 0 0 0 
12 8240		0 1 0 0 0 0 0 0 0 0 
13 7793		 0 1 0 0 0 0 0 0 0 0 
13 7306		 0 0 0 0 0 0 0 0 1 1 
13 5610		 0 0 0 0 0 0 0 1 0 0 
13 2666		 0 1 0 0 0 0 0 0 0 0 
13 2713		 0 1 0 0 0 0 0 0 0 0 
14 3169		 0 0 1 0 0 0 0 0 0 0 
14 9275		 0 1 0 0 0 0 0 0 0 0 
14 6225		 0 0 1 0 0 0 0 0 0 0 
14 8002		 0 0 0 0 0 0 0 0 0 1 
14 5573		 0 0 0 0 0 1 0 0 0 0 
15 1423		 0 0 1 0 0 0 0 0 0 0 
15 6078		 0 0 0 0 0 0 0 0 1 0 
15 -9999		 
15 -9999		 
15 -9999		 
16 8396		 0 0 0 0 0 0 0 0 0 1 
16 3073		 1 0 0 0 0 0 0 0 0 0 
16 5149		 0 0 0 0 1 0 0 0 0 0 
16 3586		 0 0 0 0 0 1 1 0 0 0 
16 5483		 0 0 0 0 0 1 0 0 0 0 
16 2182		0 0 0 0 0 0 0 0 1 0 
16 36		0 0 0 0 0 0 0 1 0 0 
16 7236		0 0 0 0 0 0 0 1 0 0 
17 1141		 0 0 0 0 0 1 0 0 0 0 
17 1383		 0 0 0 0 0 0 0 1 0 0 
17 8309		 0 0 0 0 1 0 0 0 0 0 
17 181		 0 0 0 0 0 1 0 0 0 0 
17 8481		 0 0 0 0 0 0 1 0 0 0 
18 -9999		 
18 6513		 0 0 0 0 0 1 0 0 0 0 
18 6346		 0 0 0 0 0 0 0 1 0 0 
18 4749		 0 0 0 0 0 0 0 0 1 0 
18 -9999		 
19 -9999		 
19 7762		 0 0 0 0 0 0 0 0 0 1 
19 -9999		 
19 870		 0 0 1 1 0 0 0 0 0 0 
19 9703		 0 0 0 0 0 0 0 0 1 0 
20 4865		 0 1 0 0 0 0 0 0 0 0 
20 2742		 0 0 0 0 0 0 0 0 1 0 
20 2214		 0 0 0 0 1 0 0 0 0 0 
20 8997		 0 1 0 0 0 0 0 0 0 0 
20 4283		 0 0 0 0 0 0 1 1 0 0 
21 -9999		 
21 9995		 0 1 0 0 0 0 0 0 0 0 
21 4749		 0 0 0 0 0 0 0 0 1 0 
21 161		 0 0 0 0 0 0 0 0 0 1 
21 -9999		 
22 7458		 0 0 0 0 1 0 0 0 0 0 
22 1194		 1 0 0 0 0 0 0 0 0 0 
22 4729		 0 0 0 0 0 0 1 0 0 0 
22 -9999		 
22 3758		 0 0 0 0 1 0 0 0 0 0 
23 2169		 0 0 0 0 0 0 1 0 0 0 
23 5812		 0 0 0 0 0 0 0 1 0 0 
23 7194		 0 0 0 0 0 0 0 0 1 0 
23 -9999		 
23 -9999		 
24 9993		 0 1 0 0 0 0 0 0 0 0 
24 4860		 0 0 0 0 0 1 1 1 0 0 
24 8684		 0 0 0 0 0 0 0 0 0 1 
24 2438		 0 0 0 0 1 1 0 0 0 0 
24 6309		 0 0 0 1 0 0 0 0 0 0 
24 1614		0 0 1 0 0 0 0 0 0 0 
25 7484		 0 0 0 0 0 1 0 0 0 0 
25 2856		 0 0 0 0 0 0 0 1 0 0 
25 -9999		 
25 4920		 0 0 0 0 0 1 0 0 0 0 
25 -9999		 
26 3563		 1 0 0 0 0 0 0 0 0 0 
26 4786		 0 0 0 0 0 0 0 0 0 1 
26 -9999		 
26 -9999		 
26 -9999		 
27 3564		 0 0 0 0 0 0 0 1 0 0 
27 9559		 0 0 1 0 0 0 0 0 0 0 
27 7926		 0 1 0 0 0 0 0 0 0 0 
27 8150		 1 0 0 0 0 0 0 0 0 0 
27 5584		 0 0 0 1 0 0 0 0 0 0 
27 5373		0 0 0 0 0 0 1 0 0 0 
27 3371		0 0 0 0 0 0 1 0 0 0 
27 3044		0 0 0 0 0 1 0 0 0 0 
28 2466		 0 0 0 1 0 0 0 0 0 0 
28 1782		 0 0 0 0 1 0 0 0 0 0 
28 6939		 0 0 0 0 0 0 0 0 1 0 
28 -9999		 
28 -9999		 
29 6306		 0 1 0 0 0 0 0 0 0 0 
29 906		 0 1 0 0 0 0 0 0 0 0 
29 -9999		 
29 -9999		 
29 6480		 0 0 0 0 0 0 1 0 0 0 
30 1029		 0 0 1 1 0 0 0 0 0 0 
30 1642		 0 0 0 1 0 0 0 0 0 0 
30 4404		 0 0 0 0 0 0 1 0 0 0 
30 9840		 1 0 0 0 0 0 0 0 0 0 
30 9425		 1 0 0 0 0 0 0 0 0 0 
30 6680		0 0 0 0 1 0 0 0 0 0 
30 1324		0 1 0 0 0 0 0 0 0 0 
30 6513		0 1 0 0 0 0 0 0 0 0 
30 7225		0 1 0 0 0 0 0 0 0 0 
31 5728		 0 0 0 0 0 0 1 0 0 0 
31 -9999		 
31 -9999		 
31 -9999		 
31 -9999		 
32 4940		 0 0 0 0 0 0 0 0 1 0 
32 -9999		 
32 3943		 0 0 0 0 1 0 0 0 0 0 
32 5037		 0 0 0 0 0 0 0 1 0 0 
32 -9999		 
33 5079		 0 1 0 0 0 0 0 0 0 0 
33 7438		 0 0 0 0 0 0 0 1 1 1 
33 3094		 0 0 0 0 0 0 1 0 0 0 
33 3851		 1 0 0 0 0 0 0 0 0 0 
33 3433		 0 0 1 0 0 0 0 0 0 0 
33 3410		0 0 0 0 0 0 0 0 0 1 
33 7252		0 0 0 0 1 1 0 0 0 0 
34 5914		 0 0 0 0 0 1 0 0 0 0 
34 8113		 0 0 0 0 1 0 0 0 0 0 
34 -9999		 
34 1668		 0 1 0 0 0 0 0 0 0 0 
34 5656		 0 0 1 0 0 0 0 0 0 0 
35 3628		 0 0 0 0 0 1 0 0 0 0 
35 936		 0 0 0 0 0 0 1 0 0 0 
35 3909		 0 0 1 0 0 0 0 0 0 0 
35 7785		 0 0 1 0 0 0 0 0 0 0 
35 1909		 0 0 0 1 0 0 0 0 0 0 
35 2527		0 0 0 0 0 0 0 0 1 0 
35 2876		0 0 0 0 0 0 1 0 0 0 
36 16		 0 0 0 0 0 0 0 1 0 0 
36 9868		 0 1 0 0 0 0 0 0 0 0 
36 2181		 0 0 0 0 1 0 0 0 0 0 
36 1476		 0 0 0 0 0 0 0 0 0 1 
36 762		 0 0 0 0 0 0 1 0 0 0 
37 8755		 0 1 0 0 0 0 0 0 0 0 
37 2374		 0 0 0 0 0 0 1 0 0 0 
37 7548		 0 0 0 0 0 1 0 0 0 0 
37 7551		 1 0 0 0 0 0 0 0 0 0 
37 2231		 0 1 0 0 0 0 0 0 0 0 
37 1410		0 0 0 0 0 0 0 1 0 0 
37 3564		0 0 0 0 0 0 1 0 0 0 
38 2498		 0 0 0 0 0 1 0 0 0 0 
38 2494		 0 0 0 0 0 0 0 1 0 0 
38 5808		 0 0 0 0 0 0 0 1 0 0 
38 2343		 0 0 0 0 0 0 0 0 0 1 
38 -9999		 
39 9767		 0 0 1 0 0 0 0 0 0 0 
39 7912		 1 0 0 0 0 0 0 0 0 0 
39 7189		 0 0 0 1 0 0 0 0 0 0 
39 9496		 0 0 0 0 0 0 0 0 1 0 
39 2098		 0 0 0 0 0 0 0 0 1 0 
39 9855		0 0 0 1 0 0 0 0 0 0 
39 755		0 0 1 0 0 0 0 0 0 0 
39 5789		0 0 1 0 0 0 0 0 0 0 
39 8559		0 1 1 0 0 0 0 0 0 0 
39 711		0 1 1 0 0 0 0 0 0 0 
39 4418		1 0 0 0 0 0 0 0 0 0 
40 -9999		 
40 -9999		 
40 -9999		 
40 -9999		 
40 -9999		 
41 5814		 0 0 0 0 0 0 0 1 0 0 
41 6886		 0 0 0 0 1 0 0 0 0 0 
41 1888		 0 0 0 1 0 0 0 0 0 0 
41 2595		 0 0 0 0 0 0 1 1 0 0 
41 3410		 0 0 1 0 0 0 0 0 0 0 
41 5106		0 0 0 0 0 0 0 0 1 0 
41 420		0 0 0 0 0 0 0 1 0 0 
42 5465		 0 0 0 0 0 0 0 0 1 0 
42 2688		 0 1 0 0 0 0 0 0 0 0 
42 5610		 0 0 0 0 0 0 1 0 0 0 
42 4149		 0 0 0 1 0 0 0 0 0 0 
42 1971		 0 0 0 0 1 0 0 0 0 0 
42 4142		0 0 0 0 0 0 0 1 0 0 
43 2752		 0 0 1 0 0 0 0 0 0 0 
43 2353		 0 0 0 0 0 0 0 1 0 0 
43 2345		 0 0 0 0 0 0 0 0 1 1 
43 7024		 0 0 0 0 0 0 0 1 0 0 
43 1414		 0 1 0 0 0 0 0 0 0 0 
44 9067		 0 0 0 1 0 0 0 0 0 0 
44 1194		 0 0 0 0 0 0 0 0 1 0 
44 2162		 0 0 0 1 1 0 0 0 0 0 
44 5975		 0 1 1 0 0 0 0 0 0 0 
44 9884		 0 0 0 1 0 0 0 0 0 0 
44 1867		0 0 0 0 0 0 0 0 1 0 
44 1712		0 0 0 0 0 1 0 0 0 0 
45 -9999		 
45 -9999		 
45 -9999		 
45 -9999		 
45 -9999		 
46 2053		 0 1 0 0 0 0 0 0 0 0 
46 1436		 1 0 0 0 0 0 0 0 0 0 
46 -9999		 
46 6982		 0 0 0 0 1 0 0 0 0 0 
46 3374		 0 0 1 0 0 0 0 0 0 0 
47 2969		 0 0 0 0 0 1 0 0 0 0 
47 1137		 0 0 1 0 0 0 0 0 0 0 
47 1634		 0 1 0 0 0 0 0 0 0 0 
47 -9999		 
47 -9999		 
48 4370		 0 1 1 0 0 0 0 0 0 0 
48 5955		 0 0 0 0 0 0 0 1 0 0 
48 9258		 0 0 0 0 0 0 0 0 0 1 
48 4695		 0 0 0 0 0 0 0 0 0 1 
48 -9999		 
49 3067		 0 1 0 0 0 0 0 0 0 0 
49 7174		 0 0 0 0 1 0 0 0 0 0 
49 8949		 0 0 0 0 0 1 1 0 0 0 
49 3435		 0 0 0 0 0 0 0 1 0 0 
49 5266		 0 0 0 0 0 0 0 1 0 0 
49 3502		0 0 0 0 0 0 0 0 1 1 
50 9471		 0 0 0 0 0 1 0 0 0 0 
50 7551		 0 0 0 0 0 0 0 0 1 0 
50 4000		 0 0 0 0 0 1 1 0 0 0 
50 1730		 0 1 0 0 0 0 0 0 0 0 
50 2937		 0 0 0 0 1 0 0 0 0 0 
51 1599		 0 0 0 0 1 0 0 0 0 0 
51 7719		 0 0 0 0 0 0 0 1 0 0 
51 5708		 0 0 0 1 0 0 0 0 0 0 
51 3470		 0 0 0 1 0 0 0 0 0 0 
51 1832		 0 0 1 0 0 0 0 0 0 0 
51 8673		0 0 0 0 0 0 0 0 1 0 
51 6964		0 0 0 1 0 0 0 0 0 0 
52 -9999		 
52 -9999		 
52 149		 0 0 0 0 0 1 0 0 0 0 
52 4493		 0 0 0 0 0 1 0 0 0 0 
52 4311		 0 0 0 0 0 0 1 0 0 0 
53 6833		 1 0 0 0 0 0 0 0 0 0 
53 8452		 0 0 0 1 1 0 0 0 0 0 
53 1872		 0 0 0 0 0 1 1 0 0 0 
53 5253		 0 0 0 0 0 0 1 0 0 0 
53 -9999		 
54 7684		 0 0 0 0 0 0 1 0 0 0 
54 6297		 0 0 0 0 0 0 0 0 0 1 
54 5080		 1 0 0 0 0 0 0 0 0 0 
54 1866		 0 1 0 0 0 0 0 0 0 0 
54 -9999		 
55 1026		 0 1 0 0 0 0 0 0 0 0 
