1 8		 0 1 0 0 0 
1 66		 0 0 1 0 0 
1 19		 0 0 0 0 1 
1 84		 1 0 0 0 0 
1 87		 0 0 0 1 0 
1 -9999		 
1 12		 1 0 0 0 0 
1 98		 0 0 0 0 1 
1 -9999		 
1 -9999		 
2 35		 0 0 1 0 0 
2 16		 0 0 1 0 0 
2 8		 0 0 0 1 0 
2 64		 1 0 0 0 0 
2 -9999		 
2 -9999		 
2 17		 1 0 0 0 0 
2 76		 0 0 0 1 0 
2 -9999		 
2 -9999		 
3 96		 0 0 0 1 0 
3 -9999		 
3 27		 1 0 0 0 0 
3 -9999		 
3 -9999		 
3 -9999		 
3 48		 0 0 1 0 0 
3 -9999		 
3 -9999		 
3 -9999		 
4 72		 0 0 0 1 0 
4 90		 0 1 0 0 0 
4 40		 0 1 0 0 0 
4 38		 0 0 1 0 0 
4 44		 0 1 0 0 0 
4 67		 0 1 0 0 0 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
5 83		 0 0 0 1 0 
5 63		 1 0 0 0 0 
5 75		 1 0 0 1 0 
5 94		 1 0 0 0 0 
5 45		 0 1 0 0 0 
5 59		 0 0 0 0 1 
5 -9999		 
5 -9999		 
5 12		 0 1 0 0 0 
5 28		 0 0 1 0 0 
6 63		 0 1 0 1 0 
6 38		 0 0 1 0 0 
6 40		 0 0 1 0 0 
6 13		 1 0 1 0 0 
6 49		 0 0 1 0 0 
6 42		 0 0 1 0 0 
6 65		 0 0 1 0 0 
6 52		 0 1 0 0 0 
6 -9999		 
6 26		 0 1 0 0 0 
7 76		 0 0 1 0 0 
7 44		 0 0 0 1 0 
7 21		 0 0 0 1 0 
7 30		 0 1 0 0 0 
7 70		 0 0 1 0 0 
7 28		 1 0 0 0 0 
7 98		 1 0 0 0 0 
7 48		 0 1 0 0 0 
7 -9999		 
7 -9999		 
8 19		 0 0 1 0 0 
8 52		 0 0 1 0 0 
8 31		 0 0 0 1 0 
8 100		 0 0 0 1 0 
8 1		 0 1 0 0 0 
8 54		 0 1 0 0 0 
8 29		 0 1 0 0 0 
8 60		 0 1 0 0 0 
8 78		 0 1 0 0 0 
8 42		 0 1 0 0 0 
8 33		0 0 0 1 0 
8 2		0 0 0 1 0 
9 44		 0 1 0 0 0 
9 70		 0 0 0 1 0 
9 26		 0 0 0 1 0 
9 32		 0 0 1 0 0 
9 62		 0 0 1 0 0 
9 68		 0 0 1 0 0 
9 37		 0 1 0 0 0 
9 -9999		 
9 14		 0 1 0 0 0 
9 41		 0 1 0 0 0 
10 59		 0 0 1 0 0 
10 54		 0 0 1 0 0 
10 21		 1 0 0 0 0 
10 74		 0 0 0 1 0 
10 -9999		 
10 -9999		 
10 -9999		 
10 -9999		 
10 -9999		 
10 -9999		 
11 58		 0 1 0 0 0 
11 37		 0 0 1 0 0 
11 86		 0 0 1 0 0 
11 38		 1 0 0 0 0 
11 66		 0 0 0 1 0 
11 87		 1 0 0 0 0 
11 31		 1 0 0 0 0 
11 89		 1 0 0 0 0 
11 50		 0 0 0 1 0 
11 52		 0 0 0 1 0 
