1 26		 0 0 0 0 1 
1 -9999		 
1 -9999		 
1 -9999		 
1 56		 0 0 1 0 0 
1 38		 0 0 1 0 0 
1 98		 0 0 0 0 1 
1 -9999		 
1 -9999		 
1 78		 0 0 0 1 0 
2 65		 1 0 0 0 0 
2 38		 0 1 0 0 0 
2 33		 0 1 0 0 0 
2 64		 0 1 0 0 0 
2 56		 0 0 1 0 0 
2 39		 0 0 0 1 0 
2 11		 0 0 0 0 1 
2 97		 0 0 0 0 1 
2 54		 1 0 0 0 0 
2 49		 1 0 0 0 0 
3 15		 0 0 1 0 0 
3 47		 1 1 0 0 0 
3 76		 0 0 1 0 0 
3 14		 1 0 0 0 0 
3 46		 0 0 0 0 1 
3 96		 0 0 0 1 0 
3 36		 0 0 0 1 0 
3 80		 0 0 0 0 1 
3 63		 0 0 0 1 0 
3 83		 0 0 0 1 0 
3 67		0 1 0 0 0 
3 60		0 1 0 0 0 
3 26		1 0 0 0 0 
3 93		1 0 0 0 0 
3 94		1 0 0 0 0 
3 49		0 0 0 1 0 
3 18		0 0 0 1 0 
3 22		0 0 0 1 0 
4 47		 0 0 0 0 1 
4 8		 0 0 0 0 1 
4 71		 0 0 0 0 1 
4 51		 0 0 0 0 1 
4 94		 0 0 0 0 1 
4 -9999		 
4 -9999		 
4 48		 0 0 1 0 0 
4 61		 0 0 0 1 0 
4 -9999		 
5 38		 0 1 0 0 0 
5 48		 0 1 0 0 0 
5 100		 0 1 0 0 0 
5 20		 0 0 0 1 0 
5 62		 0 0 0 0 1 
5 28		 0 0 0 0 1 
5 71		 1 0 0 0 0 
5 95		 0 0 0 0 1 
5 93		 0 0 0 0 1 
5 24		 1 0 0 0 0 
5 54		0 1 0 0 0 
6 82		 1 0 0 0 0 
6 65		 0 0 0 0 1 
6 70		 0 0 0 0 1 
6 24		 0 1 0 0 0 
6 54		 0 1 0 0 0 
6 43		 0 0 1 0 0 
6 81		 0 0 1 0 0 
6 69		 0 0 0 1 0 
6 46		 0 0 0 1 0 
6 42		 0 0 0 0 1 
6 83		0 1 0 0 0 
6 66		0 1 0 0 0 
6 92		0 1 0 0 0 
6 35		0 1 0 0 0 
6 95		0 0 0 0 1 
7 8		 0 0 0 0 1 
7 27		 1 0 0 0 0 
7 12		 0 0 0 1 0 
7 30		 0 1 0 0 0 
7 24		 0 0 0 0 1 
7 -9999		 
7 54		 0 0 1 0 0 
7 94		 0 1 0 0 0 
7 46		 0 0 0 1 0 
7 28		 0 0 0 1 0 
8 82		 1 0 0 0 0 
8 88		 1 0 0 0 0 
8 4		 0 0 0 0 1 
8 -9999		 
8 52		 0 0 1 0 0 
8 64		 0 0 1 0 0 
8 48		 0 0 1 0 0 
8 71		 0 0 0 0 1 
8 7		 0 0 0 0 1 
8 41		 0 0 1 0 0 
9 34		 0 0 0 1 0 
9 39		 1 0 0 0 0 
9 60		 0 1 0 0 0 
9 -9999		 
9 38		 0 0 1 0 0 
9 23		 0 0 1 0 0 
9 46		 0 0 0 0 1 
9 37		 0 0 1 0 0 
9 42		 0 0 0 1 0 
9 26		 1 0 0 0 0 
10 52		 1 0 0 0 0 
10 27		 0 0 0 0 1 
10 40		 0 0 0 0 1 
10 69		 0 1 0 0 0 
10 24		 0 0 1 0 0 
10 99		 0 0 1 0 0 
10 65		 0 0 0 1 0 
10 45		 0 0 0 0 1 
10 41		 0 0 1 0 0 
10 25		 0 0 1 0 0 
10 36		0 1 0 0 0 
10 50		0 0 0 1 0 
10 79		0 0 0 1 0 
10 68		0 0 0 1 0 
11 32		 0 0 0 0 1 
11 71		 1 0 0 0 0 
11 39		 0 1 0 0 0 
11 100		 1 0 0 0 0 
11 98		 0 0 1 0 0 
11 28		 0 0 0 1 0 
11 84		 0 0 0 1 0 
11 91		 0 0 0 1 0 
11 36		 0 0 0 1 0 
11 49		 0 0 0 0 1 
11 37		1 1 0 0 0 
11 79		1 0 0 0 0 
11 2		0 0 0 0 1 
12 27		 0 1 0 0 0 
12 -9999		 
12 70		 0 0 0 1 0 
12 -9999		 
12 56		 0 0 0 1 0 
12 -9999		 
12 -9999		 
12 -9999		 
12 -9999		 
12 7		 0 0 0 1 0 
13 48		 1 0 0 0 0 
13 66		 0 1 0 0 0 
13 64		 0 1 0 0 0 
13 60		 0 0 0 0 1 
13 -9999		 
13 -9999		 
13 40		 0 0 0 1 0 
13 83		 0 0 0 1 0 
13 -9999		 
13 81		 0 0 1 0 0 
14 93		 1 0 0 0 0 
14 38		 1 0 0 0 0 
14 41		 0 0 1 0 0 
14 3		 1 0 0 0 0 
14 83		 0 0 1 0 0 
14 20		 0 0 0 1 0 
14 31		 0 0 0 1 0 
14 89		 0 0 0 1 0 
14 70		 0 0 0 0 1 
14 36		 0 0 0 0 1 
15 25		 0 1 0 0 0 
15 99		 0 0 0 0 1 
15 39		 0 0 0 0 1 
15 54		 0 1 0 0 0 
15 51		 1 0 0 0 0 
15 24		 0 0 1 0 0 
15 3		 0 0 1 0 0 
15 27		 0 0 0 1 0 
15 46		 0 0 0 1 0 
15 45		 0 0 0 0 1 
15 35		1 0 0 0 0 
15 21		0 0 0 0 1 
16 73		 0 1 0 0 0 
16 68		 0 1 0 0 0 
16 100		 0 0 1 0 0 
16 52		 0 0 1 0 0 
16 64		 0 0 0 0 1 
16 -9999		 
16 41		 1 0 0 0 0 
16 -9999		 
16 -9999		 
16 -9999		 
17 43		 0 0 1 0 0 
17 55		 0 0 1 0 0 
17 86		 0 1 0 0 0 
17 80		 0 1 0 0 0 
17 -9999		 
17 26		 0 0 1 0 0 
17 79		 0 0 0 1 0 
17 56		 0 0 0 0 1 
17 22		 1 0 0 0 0 
17 30		 1 0 0 0 0 
18 73		 1 0 0 0 0 
18 21		 0 1 0 0 0 
18 -9999		 
18 61		 0 0 0 1 0 
18 56		 0 0 1 0 0 
18 3		 0 0 0 1 0 
18 60		 0 0 0 1 0 
18 -9999		 
18 98		 0 0 0 0 1 
18 -9999		 
19 -9999		 
19 30		 0 1 1 0 0 
19 58		 0 0 0 0 1 
19 -9999		 
19 91		 1 0 0 0 0 
19 -9999		 
19 -9999		 
19 89		 0 0 1 0 0 
19 22		 0 0 1 0 0 
19 62		 1 0 0 0 0 
20 14		 0 0 0 1 0 
20 87		 0 1 0 0 0 
20 -9999		 
20 5		 0 0 0 1 0 
20 67		 1 0 0 0 0 
20 66		 1 1 0 0 0 
20 53		 0 0 1 0 0 
20 63		 0 0 1 0 0 
20 100		 0 0 1 0 0 
20 -9999		 
21 18		 0 1 0 0 0 
21 -9999		 
21 -9999		 
21 92		 0 0 1 0 0 
21 -9999		 
21 15		 0 0 0 0 1 
21 41		 0 0 0 0 1 
21 -9999		 
21 33		 1 0 0 0 0 
21 56		 0 1 0 0 0 
22 35		 0 0 0 0 1 
22 75		 0 0 0 0 1 
22 77		 0 0 1 0 0 
22 17		 1 0 0 0 0 
22 81		 0 0 0 1 0 
22 46		 1 0 0 0 0 
22 3		 0 0 0 1 0 
22 98		 0 1 0 0 0 
22 82		 0 0 1 0 0 
22 19		 0 0 1 0 0 
23 89		 1 0 0 0 0 
23 -9999		 
23 -9999		 
23 -9999		 
23 43		 0 0 1 0 0 
23 9		 0 0 1 0 0 
23 97		 0 0 0 1 0 
23 92		 0 0 0 1 0 
23 67		 0 0 0 0 1 
23 -9999		 
24 15		 0 0 1 0 0 
24 46		 0 0 0 0 1 
24 97		 1 0 0 0 0 
24 57		 0 0 0 0 1 
24 5		 1 0 0 0 0 
24 73		 0 0 1 0 0 
24 82		 0 0 0 1 0 
