1 46		 0 0 0 1 0 
1 94		 0 1 0 0 0 
1 51		 0 1 0 0 0 
1 44		 1 0 0 0 0 
1 89		 0 0 1 0 0 
1 69		 0 0 1 0 0 
1 75		 0 0 0 1 0 
1 36		 0 0 0 1 0 
1 60		 1 0 0 0 0 
1 70		 0 0 1 0 0 
1 98		0 0 1 0 0 
2 65		 1 0 0 0 0 
2 16		 1 0 0 0 0 
2 88		 0 1 0 0 0 
2 22		 0 1 0 0 0 
2 -9999		 
2 80		 0 0 1 0 0 
2 71		 0 0 1 0 0 
2 81		 0 0 1 0 0 
2 38		 0 0 1 0 0 
2 54		 0 0 0 1 0 
3 62		 0 0 1 0 0 
3 31		 1 0 0 0 0 
3 50		 0 0 1 0 0 
3 7		 0 0 1 0 0 
3 23		 0 0 1 0 0 
3 28		 0 0 0 1 0 
3 92		 0 0 0 1 0 
3 41		 0 0 0 0 1 
3 75		 0 0 0 0 1 
3 83		 0 0 0 0 1 
3 10		1 0 0 0 0 
3 46		1 0 0 0 0 
4 37		 0 0 0 0 1 
4 95		 0 0 0 0 1 
4 93		 0 0 0 0 1 
4 57		 0 0 0 0 1 
4 94		 0 1 0 0 0 
4 77		 0 1 0 0 0 
4 89		 0 1 0 0 0 
4 87		 0 0 1 0 0 
4 73		 0 0 0 1 0 
4 42		 0 0 0 1 0 
4 31		0 1 0 0 0 
5 92		 1 0 0 0 0 
5 48		 0 1 0 0 0 
5 21		 0 1 0 0 0 
5 -9999		 
5 -9999		 
5 -9999		 
5 100		 0 0 0 0 1 
5 -9999		 
5 -9999		 
5 -9999		 
6 13		 1 0 0 0 0 
6 47		 0 0 0 0 1 
6 72		 0 0 0 0 1 
6 59		 0 1 0 0 0 
6 12		 0 1 0 0 0 
6 -9999		 
6 -9999		 
6 -9999		 
6 58		 0 0 1 0 0 
6 67		 0 0 0 1 0 
7 77		 0 0 0 0 1 
7 98		 1 0 0 1 0 
7 35		 0 0 0 1 0 
7 81		 1 1 0 0 0 
7 85		 1 0 0 0 0 
7 78		 0 1 0 0 0 
7 -9999		 
7 52		 1 0 0 0 0 
7 -9999		 
7 3		 0 0 1 0 0 
8 55		 1 0 0 0 0 
8 17		 1 0 0 0 0 
8 23		 0 1 0 0 0 
8 85		 0 1 0 0 0 
8 -9999		 
8 -9999		 
8 42		 0 0 0 1 0 
8 47		 0 0 0 0 1 
8 73		 0 0 0 0 1 
8 -9999		 
9 70		 0 0 1 0 0 
9 44		 0 0 0 0 1 
9 58		 1 0 0 0 0 
9 19		 1 0 0 0 0 
9 -9999		 
9 -9999		 
9 68		 0 0 0 1 0 
9 -9999		 
9 -9999		 
9 -9999		 
10 3		 1 0 0 0 0 
10 27		 1 0 0 0 0 
10 13		 1 0 0 0 0 
10 60		 0 1 0 0 0 
10 -9999		 
10 20		 0 0 1 0 0 
10 82		 0 0 1 0 0 
10 49		 1 0 0 0 0 
10 -9999		 
10 -9999		 
11 23		 0 0 0 0 1 
11 44		 1 0 0 0 0 
11 94		 0 1 0 0 0 
11 70		 0 1 0 0 0 
11 63		 0 0 1 0 0 
11 45		 0 0 0 1 0 
11 74		 0 0 0 1 0 
11 38		 0 0 0 1 0 
11 76		 0 0 0 1 0 
11 87		 0 0 0 0 1 
11 25		1 0 0 0 0 
11 88		1 0 0 0 0 
11 55		0 0 0 0 1 
12 51		 0 0 0 0 1 
12 76		 0 0 0 0 1 
12 67		 0 0 0 1 0 
12 38		 0 0 0 1 1 
12 35		 0 0 0 1 0 
12 20		 1 0 0 0 0 
12 60		 0 1 0 0 0 
12 57		 0 1 0 0 0 
12 6		 0 1 0 0 0 
12 41		 0 0 1 0 0 
12 46		0 0 1 0 0 
12 65		0 0 1 0 0 
12 54		0 0 1 0 0 
13 46		 0 0 0 0 1 
13 91		 0 0 0 0 1 
13 79		 1 0 0 0 0 
13 60		 1 0 0 0 0 
13 19		 0 1 0 0 0 
13 51		 0 0 1 0 0 
13 73		 0 0 1 0 0 
13 74		 0 0 0 1 0 
13 95		 0 0 0 1 0 
13 81		 0 0 0 1 0 
13 97		0 1 0 0 0 
13 40		0 1 0 0 0 
13 100		1 0 0 0 0 
13 10		1 0 0 0 0 
13 6		1 0 0 0 0 
14 95		 0 1 0 0 0 
14 79		 0 1 0 0 0 
14 -9999		 
14 91		 0 0 0 0 1 
14 -9999		 
14 -9999		 
14 42		 0 0 1 0 0 
14 -9999		 
14 -9999		 
14 -9999		 
15 59		 0 1 0 0 0 
15 37		 0 0 0 0 1 
15 48		 0 0 0 1 0 
15 54		 0 1 0 0 0 
15 98		 0 1 0 0 0 
15 96		 0 0 1 0 0 
15 22		 0 0 1 0 0 
15 87		 0 0 1 0 0 
15 42		 0 0 1 0 0 
15 75		 0 0 0 1 0 
16 59		 1 0 0 0 1 
16 49		 1 0 0 0 0 
16 75		 0 0 0 1 0 
16 20		 0 0 0 1 0 
16 78		 0 0 0 0 1 
16 2		 1 0 0 0 0 
16 22		 0 0 0 0 1 
16 58		 0 1 0 0 0 
16 96		 0 1 0 0 0 
16 23		 1 0 0 0 0 
17 -9999		 
17 -9999		 
17 52		 0 1 0 0 0 
17 8		 1 0 0 0 0 
17 28		 0 1 0 0 0 
17 -9999		 
17 -9999		 
17 -9999		 
17 72		 0 0 1 0 0 
17 24		 0 0 0 0 1 
18 45		 0 0 0 0 1 
18 91		 1 0 0 0 0 
18 85		 0 0 0 1 1 
18 61		 0 1 0 0 0 
18 -9999		 
18 30		 0 0 1 0 0 
18 41		 0 0 1 0 0 
18 74		 0 0 1 0 1 
18 64		 0 0 0 1 0 
18 52		 0 0 0 1 0 
19 9		 1 0 0 0 0 
19 26		 0 0 0 1 0 
19 61		 0 0 0 0 1 
19 42		 1 0 0 0 0 
19 54		 0 0 0 0 1 
19 13		 0 1 0 0 0 
19 63		 0 1 0 0 0 
19 -9999		 
19 22		 0 0 1 0 0 
19 76		 0 0 0 0 1 
20 77		 0 0 0 1 0 
20 81		 1 0 0 0 0 
20 12		 1 0 0 0 0 
20 16		 0 0 0 1 0 
20 64		 0 0 0 0 1 
20 41		 0 0 0 0 1 
20 83		 0 0 0 1 0 
20 10		 0 0 1 0 0 
20 23		 0 0 0 1 0 
20 93		 0 0 0 1 0 
20 100		1 0 0 0 0 
21 47		 1 0 0 0 0 
21 5		 0 1 0 0 0 
21 29		 0 1 0 0 0 
21 -9999		 
21 46		 0 1 1 0 0 
21 50		 0 0 1 0 0 
21 94		 0 0 0 1 0 
21 43		 0 1 0 0 0 
21 -9999		 
21 -9999		 
22 16		 0 0 0 0 1 
22 99		 0 0 0 0 1 
22 27		 0 0 0 0 1 
22 38		 0 0 0 0 1 
22 80		 0 0 0 1 0 
22 58		 1 0 0 0 0 
22 72		 0 0 0 1 0 
22 2		 0 1 0 0 0 
22 15		 0 0 1 0 0 
22 19		 0 0 1 0 0 
22 54		0 0 1 0 0 
22 81		0 0 1 0 0 
23 96		 1 0 0 0 0 
23 54		 0 1 0 0 0 
23 8		 0 1 0 0 0 
23 58		 1 0 0 0 0 
23 3		 0 0 1 0 0 
23 41		 0 0 1 0 0 
23 20		 0 0 0 1 0 
23 24		 0 0 0 1 0 
23 11		 0 0 0 0 1 
23 16		 1 0 0 0 0 
24 93		 0 0 1 0 0 
24 98		 0 0 0 0 1 
24 52		 1 0 0 0 0 
24 57		 0 1 0 0 0 
24 47		 1 0 0 0 0 
24 73		 1 0 0 0 0 
24 23		 0 0 0 1 0 
24 17		 0 0 0 0 1 
24 74		 0 0 0 0 1 
24 37		 0 0 0 0 1 
25 42		 0 1 0 0 0 
25 88		 0 0 1 0 0 
25 91		 0 0 0 0 1 
25 29		 0 0 0 1 0 
25 11		 1 0 0 0 0 
25 62		 0 0 0 1 0 
25 60		 0 1 0 0 0 
25 -9999		 
25 -9999		 
25 70		 0 0 0 1 0 
26 88		 1 0 0 0 0 
26 61		 0 1 0 0 0 
26 -9999		 
26 19		 0 0 0 1 0 
26 51		 0 0 0 1 0 
26 81		 0 0 0 1 0 
26 65		 0 0 0 0 1 
26 49		 0 0 0 0 1 
26 55		 1 0 0 0 0 
26 -9999		 
27 57		 0 0 0 1 0 
27 39		 0 0 1 0 0 
27 35		 0 0 0 1 0 
27 22		 0 0 0 0 1 
27 72		 1 0 0 0 0 
27 48		 0 0 0 0 1 
27 96		 0 1 0 0 1 
27 10		 1 0 0 0 0 
27 78		 1 0 0 0 0 
27 83		 1 0 0 0 0 
27 28		0 1 0 0 0 
28 -9999		 
28 17		 0 1 0 0 0 
28 27		 0 1 0 0 0 
28 47		 0 1 0 0 0 
28 -9999		 
28 -9999		 
28 3		 0 0 0 1 0 
28 61		 0 0 0 1 0 
28 62		 0 0 0 0 1 
28 70		 0 0 0 0 1 
29 63		 0 0 0 1 0 
29 40		 1 0 0 1 0 
29 65		 1 0 0 0 0 
29 32		 1 0 0 0 0 
29 21		 0 1 0 0 0 
29 41		 0 1 0 0 0 
29 -9999		 
29 86		 0 0 1 0 0 
29 88		 0 0 1 0 1 
29 25		 0 0 0 1 0 
30 35		 0 0 0 0 1 
30 50		 1 0 0 0 0 
30 47		 0 1 0 0 0 
30 76		 0 1 0 0 0 
30 -9999		 
30 -9999		 
30 18		 0 0 1 0 0 
30 82		 0 0 1 0 0 
30 91		 0 0 1 0 0 
30 61		 0 0 0 1 0 
31 60		 0 0 0 1 0 
31 3		 1 0 0 0 0 
31 4		 0 1 0 0 0 
31 49		 0 1 0 0 0 
31 38		 0 1 0 0 0 
31 -9999		 
31 80		 1 0 0 0 0 
31 86		 1 0 0 0 0 
31 55		 0 1 0 0 0 
31 -9999		 
32 78		 0 0 1 0 0 
32 87		 0 0 0 1 0 
32 29		 1 0 0 0 0 
32 81		 1 0 0 0 0 
