1 3519		 0 0 0 0 0 0 0 0 0 1 
1 3467		 0 0 0 0 1 0 0 0 0 0 
1 7523		 0 0 0 0 0 0 0 0 1 0 
1 -9999		 
1 59		 1 1 0 0 0 0 0 0 0 0 
1 3813		 0 1 1 0 0 0 0 0 0 0 
1 7283		 0 0 0 0 0 1 1 0 0 0 
1 5316		 0 0 0 0 0 0 0 0 1 0 
1 1872		 0 0 0 0 0 0 0 0 1 0 
1 -9999		 
2 2593		 0 0 0 1 1 0 0 0 0 0 
2 2483		 0 0 0 0 0 0 0 0 1 0 
2 7090		 0 0 0 0 0 0 0 0 1 0 
2 -9999		 
2 -9999		 
2 9206		 1 1 0 0 0 0 0 0 0 0 
2 3118		 1 0 0 0 0 0 0 0 0 0 
2 -9999		 
2 -9999		 
2 275		 0 0 1 0 0 0 0 0 0 0 
3 5257		 0 1 0 0 0 0 0 0 0 0 
3 966		 0 0 0 0 0 0 1 1 0 0 
3 4247		 1 0 0 0 0 0 0 0 0 0 
3 9520		 0 0 0 1 0 0 0 0 0 0 
3 -9999		 
3 1879		 0 0 0 0 0 0 0 0 1 1 
3 -9999		 
3 4705		 0 0 0 0 0 0 0 0 1 0 
3 -9999		 
3 -9999		 
4 5202		 1 0 0 0 0 0 0 0 0 0 
4 7336		 0 0 0 0 0 1 0 0 0 0 
4 4553		 0 0 0 0 0 0 0 1 0 0 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
4 -9999		 
5 9701		 0 0 0 1 0 0 0 0 0 0 
5 6824		 0 0 1 1 0 0 0 0 0 0 
5 369		 0 0 0 0 1 1 1 1 0 0 
5 7779		 0 0 0 1 1 0 0 0 0 0 
5 4006		 0 0 0 1 0 0 0 0 0 0 
5 6525		 0 0 0 0 0 0 0 0 1 0 
5 2906		 1 0 0 0 0 0 0 0 0 0 
5 1952		 0 0 0 0 0 0 1 0 0 0 
5 5298		 0 0 1 0 0 0 0 0 0 0 
5 8045		 0 0 1 0 0 0 0 0 0 0 
5 8086		0 1 1 0 0 0 0 0 0 0 
5 9051		1 0 0 0 0 0 0 0 0 0 
5 2905		1 1 1 0 0 0 0 0 0 0 
6 9122		 0 0 0 0 0 0 1 0 0 0 
6 57		 0 0 0 0 0 0 0 1 0 0 
6 1682		 0 0 0 1 0 0 0 0 0 0 
6 -9999		 
6 5364		 0 0 0 1 0 0 0 0 0 0 
6 -9999		 
6 9391		 0 0 0 0 1 0 0 0 0 0 
6 -9999		 
6 -9999		 
6 -9999		 
7 4286		 0 0 0 0 0 0 0 0 0 1 
7 1531		 0 0 1 0 0 0 0 0 0 0 
7 -9999		 
7 7044		 0 0 0 0 0 1 1 0 0 0 
7 -9999		 
7 5148		 0 0 0 0 0 1 1 0 0 0 
7 -9999		 
7 -9999		 
7 5100		 1 0 0 0 0 0 0 0 0 0 
7 5742		 0 0 1 1 1 0 0 0 0 0 
8 9257		 0 1 0 0 0 0 0 0 0 0 
8 8993		 0 0 0 1 0 0 0 0 0 0 
8 1139		 0 0 0 0 0 0 0 1 0 0 
8 3864		 1 0 0 0 0 0 0 0 0 0 
8 6403		 0 0 0 0 0 0 1 0 0 0 
8 -9999		 
8 -9999		 
8 -9999		 
8 -9999		 
8 -9999		 
9 2879		 1 1 0 0 0 0 0 0 0 0 
9 952		 0 1 0 0 0 0 0 0 0 0 
9 8525		 0 0 0 0 0 0 1 1 0 0 
9 318		 0 0 0 0 0 0 0 1 0 0 
9 6772		 0 0 0 0 0 0 0 0 1 0 
9 2848		 1 0 0 0 0 0 0 0 0 0 
9 -9999		 
9 -9999		 
9 -9999		 
9 -9999		 
10 3745		 1 1 1 1 0 0 0 0 0 0 
10 4599		 0 0 0 0 0 0 0 0 0 1 
10 9710		 0 0 1 0 0 0 0 0 0 0 
10 2503		 0 0 0 0 0 0 0 0 1 1 
10 6393		 0 0 0 0 0 0 0 1 0 0 
10 9771		 0 1 0 0 0 0 0 0 0 0 
10 3807		 0 0 0 0 0 0 1 0 0 0 
10 8394		 0 0 1 0 0 0 0 0 0 0 
10 4084		 0 0 0 1 1 0 0 0 0 0 
10 1613		 0 0 0 0 1 0 0 0 0 0 
10 9769		0 0 0 0 0 0 0 1 0 0 
10 8607		0 0 0 0 0 1 0 0 0 0 
10 7424		0 0 0 0 1 1 0 0 0 0 
10 7177		0 0 0 0 1 0 0 0 0 0 
11 781		 1 0 0 0 0 0 0 0 0 0 
11 4538		 0 0 0 0 0 0 0 0 1 0 
11 9530		 0 0 0 0 0 0 1 1 0 0 
11 8199		 0 1 1 0 0 0 0 0 0 0 
11 8808		 0 0 0 0 0 0 0 0 0 1 
11 -9999		 
11 7977		 0 0 0 0 1 0 0 0 0 0 
11 3059		 0 1 0 0 0 0 0 0 0 0 
11 1472		 0 0 0 0 0 0 1 1 0 0 
11 6066		 0 0 0 0 0 0 0 1 0 0 
12 9540		 0 1 0 0 0 0 0 0 0 0 
12 -9999		 
12 -9999		 
12 -9999		 
12 5609		 0 0 1 1 1 0 0 0 0 0 
12 2838		 0 0 0 1 0 0 0 0 0 0 
12 -9999		 
12 -9999		 
12 -9999		 
12 -9999		 
13 5394		 0 0 0 0 1 0 0 0 0 0 
13 475		 0 0 0 0 0 1 0 0 0 0 
13 2187		 0 0 0 0 0 0 0 0 0 1 
13 -9999		 
13 4426		 0 0 0 1 0 0 0 0 0 0 
13 9870		 0 0 0 0 1 0 0 0 0 0 
13 7953		 0 0 0 0 1 1 0 0 0 0 
13 5241		 0 0 0 0 0 1 1 1 0 0 
13 6542		 0 0 0 0 0 0 0 0 0 1 
13 -9999		 
14 1172		 1 1 1 0 0 0 0 0 0 0 
14 3780		 0 0 1 1 1 0 0 0 0 0 
14 -9999		 
14 4125		 1 0 0 0 0 0 0 0 0 0 
14 2439		 0 0 0 1 1 0 0 0 0 0 
14 8192		 0 0 0 1 0 0 0 0 0 0 
14 3585		 0 0 0 0 0 1 1 0 0 0 
14 7604		 0 0 1 0 0 0 0 0 0 0 
14 531		 0 1 0 0 0 0 0 0 0 0 
14 5096		 1 0 0 0 0 0 0 0 0 0 
15 3940		 1 0 0 0 0 0 0 0 0 0 
15 9655		 0 0 0 1 1 0 0 0 0 0 
15 5648		 0 0 0 0 0 0 0 1 0 0 
15 5839		 0 0 0 0 0 0 0 1 1 0 
15 -9999		 
15 -9999		 
15 7163		 1 0 0 0 0 0 0 0 0 0 
15 1924		 1 0 0 0 0 0 0 0 0 0 
15 -9999		 
15 -9999		 
16 2047		 0 0 0 1 1 0 0 0 0 0 
16 1925		 0 0 0 0 0 1 0 0 0 0 
16 3317		 0 1 1 1 0 0 0 0 0 0 
16 8964		 0 0 0 0 0 0 0 1 0 0 
16 144		 1 0 0 0 0 0 0 0 0 0 
16 4136		 0 1 1 0 0 0 0 0 0 0 
16 368		 0 1 0 0 0 0 0 0 0 0 
16 2639		 0 1 0 0 0 0 0 0 0 0 
16 9029		 0 0 0 1 0 0 0 0 0 0 
16 6993		 0 0 0 0 1 0 0 0 0 0 
16 6112		0 0 0 0 0 1 1 0 0 0 
17 6869		 0 0 0 1 0 0 0 0 0 0 
17 3878		 0 0 0 0 1 0 0 0 0 0 
17 2749		 0 0 0 0 0 0 0 1 0 0 
17 1130		 0 0 0 0 0 0 0 0 0 1 
17 1286		 0 0 0 0 1 0 0 0 0 0 
17 8262		 0 0 0 0 1 0 0 0 0 0 
17 1217		 0 0 0 0 0 1 0 0 0 0 
17 6328		 0 0 0 0 0 0 1 0 0 0 
17 6333		 0 0 0 0 0 0 0 1 0 0 
17 3257		 0 0 0 0 0 0 0 1 0 0 
17 7254		0 0 0 0 0 0 0 0 1 0 
18 2017		 0 0 0 0 0 0 0 0 0 1 
18 9903		 0 0 0 0 0 0 0 0 1 0 
18 4225		 0 0 0 0 0 0 0 0 1 0 
18 7084		 1 0 0 0 0 0 0 0 0 0 
18 4712		 0 1 1 0 0 0 0 0 0 0 
18 753		 0 0 0 0 0 0 0 1 0 0 
18 1765		 0 0 0 0 0 0 0 1 0 0 
18 6061		 0 0 0 0 0 0 0 0 1 1 
18 -9999		 
18 3638		 1 0 0 0 0 0 0 0 0 0 
19 1959		 0 0 0 0 0 0 1 1 1 0 
19 8025		 0 0 0 0 0 0 0 1 1 0 
19 8234		 0 0 0 0 0 0 0 0 0 1 
19 -9999		 
19 -9999		 
19 -9999		 
19 587		 1 0 0 0 0 0 0 0 0 0 
19 8371		 0 1 0 0 0 0 0 0 0 0 
19 8910		 0 0 0 1 0 0 0 0 0 0 
19 5324		 0 0 0 1 0 0 0 0 0 0 
20 7125		 0 0 0 0 0 0 1 0 0 0 
20 1886		 0 0 0 0 0 0 0 0 0 1 
20 7309		 0 0 0 0 0 0 0 0 1 1 
20 3380		 0 0 0 0 0 0 0 0 1 0 
20 3683		 0 0 1 0 0 0 0 0 0 0 
20 7577		 0 0 0 1 1 0 0 0 0 0 
20 5421		 0 0 0 0 1 0 0 0 0 0 
20 8924		 0 0 0 0 0 1 0 0 0 0 
20 6702		 0 0 0 0 0 0 1 0 0 0 
20 2607		 0 0 0 0 0 0 1 1 0 0 
21 3115		 0 0 0 0 0 0 0 0 1 0 
21 5381		 0 0 1 0 0 0 0 0 0 0 
21 904		 0 1 0 0 0 0 0 0 0 0 
21 8339		 1 0 0 0 0 0 0 0 0 0 
21 6150		 0 0 0 0 1 1 1 0 0 0 
21 3597		 0 1 0 0 0 0 0 0 0 0 
21 5581		 0 0 0 0 0 0 1 0 0 0 
21 -9999		 
21 -9999		 
21 -9999		 
22 6934		 0 1 0 0 0 0 0 0 0 0 
22 4712		 0 0 1 1 0 0 0 0 0 0 
22 3496		 0 1 1 0 0 0 0 0 0 0 
22 6417		 0 0 0 0 1 1 1 1 0 0 
22 6221		 0 0 0 0 0 0 0 0 1 0 
22 2844		 0 0 0 0 0 0 0 0 0 1 
22 8719		 1 0 0 0 0 0 0 0 0 0 
22 4272		 0 0 0 0 0 0 0 0 1 0 
22 3465		 1 0 0 0 0 0 0 0 0 0 
22 621		 0 0 1 0 0 0 0 0 0 0 
23 -9999		 
23 -9999		 
23 -9999		 
